"title","url","stars","name","reviewUrl","text"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Gandhyra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlcXBTeHl3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeqpSxywE%7CCgwI5-CAmgYQkIGztwI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","aziiiza","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURleXVYTWh3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeyuXMhwE%7CCgwI0amAmgYQ2Ju-lQE%7C?hl=en","Mayan"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Puspita Cahyaningtyas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlaW9PTmNnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeioONcg%7CCgsI37r_mQYQ8JnQOw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Yoenita Sudarno","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaXU2bzRBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeiu6o4AE%7CCgwIjZL_mQYQuO2pxwE%7C?hl=en","Ke museum bagong bersama anak anak kls 6"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","niko agus sistyanto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaXNTejl3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeisSz9wE%7CCgsIotv-mQYQ-O7kSw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Reny ayu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURla3FpSmRBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDekqiJdA%7CCgwI6bf6mQYQyMa4yQM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","taufiq fitrianto","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNHJ1Nk5BEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDe4ru6NA%7CCgwI15f6mQYQkLWIhQM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Fitridly","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlb3JlTmt3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeoreNkwE%7CCgwI3fL4mQYQsPzahAI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ahmad Maulana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldkx5SHB3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDevLyHpwE%7CCgwIveHzmQYQwLem-QI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","septyan arya mahardika","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURldk5UQUpBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDevNTAJA%7CCgwIydHzmQYQiMC4rQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","arul osman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURldFBLejZBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDetPKz6AE%7CCgwIwp_rmQYQ4Jm_tQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Cesarius Adi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlbEpUTDRBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDelJTL4AE%7CCgwI9bzomQYQiKrCtwI%7C?hl=en","Best memory 👌🏻 10/10"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","restu apriqiandani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlcEo3Sk13EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDepJ7JMw%7CCgwIzsXmmQYQ6JenhwI%7C?hl=en","Favorit ke sini.. Walaupun udah sering tp ga pernah bosan.."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Fajar Agus Nugroho","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcjVuT2FnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICer5nOag%7CCgwI84vmmQYQkPiIwwM%7C?hl=en","Tempat liburan yang sangat menarik untuk dikunjungi saat ke kota batu. Bukan cuma wahana wisata, disini banyak lokasi edukasi tentang kebudayaan , alam sampai teknologi. Destinasi yang sangat tepat untuk anak2 maupun dewasa. Wahana permainan nya juga beragam, ada kolam renang juga. Recomended deh! Oh iya, parkir nya juga sangat luas gais!!!"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","khusnul chotimah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlaEtHWDdnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDehKGX7gE%7CCgwItLfkmQYQ8Ke0pAE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Hidayat Liverpudlian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlaEw3T1VnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDehL7OUg%7CCgsI6LDkmQYQyNfcUg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Nur Ahsan_047","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNkpMc1B3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDe6JLsPw%7CCgwIxZDemQYQ-K67vgI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Bocah 78","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlaUl5MEtBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDeiIy0KA%7CCgwI_vLamQYQgLm2tQI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","zildan rabbani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOElUYTd3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDe8ITa7wE%7CCgsI_MHZmQYQ6KiYHg%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","rendi hendro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlOExDM19RRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDe8LC3_QE%7CCgwI2LLZmQYQ2MeQ0QM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Fajar Nugroho","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlZ05XcXBnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgIDegNWqpgE%7CCgwIsO_RmQYQkMe48wI%7C?hl=en","Baru kemarin 27/09/22 kesana...tolong lebih diperhatikan untuk petugas yang jaga wahana dragon coaster...minimal ngasih aba2 atau tanda sebelum mulai...jangan tiba2 jalan gitu aja...sampai lutut aku terkena dudukan depannya sapai luka..."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Furoydi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldi1fLVdBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICev-_-WA%7CCgwI07bQmQYQuLLchQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Asri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldjRyQVd3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICev4rAWw%7CCgsI9NrPmQYQ8IDSSw%7C?hl=en","Taman edukasi buat anak-anak dan remaja. Orang dewasa juga bisa menikmati tempat ini.

Sy mengambil paket Jatim Park 1 & Museum Angkut, HTM 160rb.
Tempatnya luas banget, dari sini ke museum angkut ada angkutan khusus bagi yg nggak bawa kendaraan.
Tersedia musholla di area parkiran dan di dalam wahana.
Kalau lapar juga bisa makan di dalam, ada food court nya.
It's really worth it to visit ❣️

Oh iya, Jatim Park 1 bukanya hanya sampai jam 5 sore kalau gak salah, tapi museum angkut sampai malam (jam 8 atau 9)."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Muhammad Hizbulloh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcjhUMlRREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICer8T2TQ%7CCgwIrZrLmQYQ4NDV6gI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Yosef Gunawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlcjlpRzlnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICer9iG9gE%7CCgsI3JbLmQYQwJC0VQ%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Aristha Anggreani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlejZfcmZREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICez6_rfQ%7CCgwI2YXLmQYQqMHE0AM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","2","K","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlajZTM1JBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICej6S3RA%7CCgwIm_HImQYQ-OWzgwI%7C?hl=en","Kemarin kami Dr sana, untuk wahana oke sih, cuma kami kecewa ketika di kolam renang jam 1/2 4 sudah di usir sama bapak karyawannya dan di bilang kolam renangnya sudah tutup... Mengecewakan sekali... Tolong ditingkatkan pelayanannya... Kita kesana untuk senang senang dan kita kesana bayar juga lho..."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","kholilur rohman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldDQzNFpBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICet434ZA%7CCgwIq6THmQYQgKDgiwM%7C?hl=en","Tempat wisata cocok untuk anak2"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Aulia pramita Pujasari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlbDRlVDVnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICel4eT5gE%7CCgwI3tnFmQYQ0Lr_vQE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Imam Sholeh","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlbDdUYjZnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICel7Tb6gE%7CCgwItffEmQYQkLLquwI%7C?hl=en","Tempat luas cocok buat keluarga..!!!"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Puput Nurdiana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlbF9ERE13EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICel_DDMw%7CCgsI4-LEmQYQiKPScA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Syaifudin Zuhri","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlaDRiNFNnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICeh4b4Sg%7CCgsI19_AmQYQ6InjQA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Andy Official","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlLTd5RE93EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe-7yDOw%7CCgwIrK6_mQYQkLTRzgM%7C?hl=en","Mantappp"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Fransiscus Kuntoro","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNldThuX0hBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICeu8n_HA%7CCgsIks6-mQYQyMTFQA%7C?hl=en","Tempat yg cocok untuk family time"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Cak ipink","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlaTZ6UnNBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICei6zRsAE%7CCgwIhrO3mQYQ8JGdtgM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Anna'e Super Truck","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlNDRmRDZBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe44fD6AE%7CCgsI-tOymQYQ8KOpOQ%7C?hl=en","Udah deh... banyak serunya sampai kehabisan kata2.."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Mira Yulia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlZzhHNGJ3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICeg8G4bw%7CCgsI3eyvmQYQ2OaiGQ%7C?hl=en","Tempat rekreasi legendaris .. terlengkap.. terbaik.. semua wahana seru.. cocok untuk anak sekolah.. tempat makannya banyak murah murah.. dan juga oleh oleh yg super lengkap dan ekonomis"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","nourma amalia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3OThqUy1RRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICw98jS-QE%7CCgwI1Z-smQYQwKnn1wI%7C?hl=en","Harga 100 jtp+ bagong
Harga 150 jtp+ museum angkut.
Kesana waktu weekday memang enak karena sepi😀. Kalo kesana waktu weekday jangan cuma berdua karena setiap permainan ada minimal orang nya waktu naik permainan. Minimal 6 orang kalau mau main pas weekday🥲. Biar bisa nyoba semua permainan tanpa kendala minimal orang."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Herman Sah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcmZPSEhREAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICerfOHHQ%7CCgwI_5upmQYQsNzr9AE%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Puput Porwanti Ningrum","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlOWQzLU9REAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe9d3-OQ%7CCgwImK6mmQYQ0IL23wI%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Dikry","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlOVpxTHZ3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe9ZqLvwE%7CCgsI8YKmmQYQ-LKtZA%7C?hl=en","Tempat liburan keluarga yang menyenangkan, ada banyak permainan wahana dan wawasan budaya. Ada tempat oleh oleh juga"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Didik Maulana","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlaHNfNmxnRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICehs_6lgE%7CCgwI7LelmQYQgP7UygM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","AMC TV","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlcGZfSVl3EAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICepf_IYw%7CCgsI_q-hmQYQwJzqGA%7C?hl=en","Tempat luas, wahana permainan bermacam macam untuk anak-anak."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Priscila Triviana Dewi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlLWFTQ3RBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe-aSCtAE%7CCgsIluacmQYQyJ6lQQ%7C?hl=en","Salah satu tempat one stop service untuk wisata bersama keluarga atau teman. Lokasinya di pusat kota Batu, dan disini ada permainan lengkap.

Bukan hanya permainan-permainan yang bisa dinikmati tapi kita diajak untuk bisa edukasi anak juga karena ada beberapa wahana berupa edukasi interaktif juga.

Untuk wahana permainannya, banyak yang baru bisa dinikmati saat kondisi sedang ramai orang, sedangkan kalau datangnya kepagian dan kondisinya masih sepi, wahananya berasa kota mati dan staff yang incharge juga pada ilang entah kemana, jadi kaya percuma dateng pagi tapi gakbisa naik wahana-wahana permainannya entah karena kurang orang, atau karena gaada staff incharge yang menjelaskan ke kita mengenai ketentuan operasional permainan.

Saya sudah sampaikan complain ke manajemen, kalau memang pagi belum ready mending buka siang sekalian aja jadi kita tidak kecewa, semoga kedepannya lebih profesional lagi mau berapapun pengunjung juga tetap dilayani karena memang kita visit untuk bersenang-senang dan semoga pelayanannya lebih baik lagi."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Ratih gusti","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlMmJHbDlBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe2bGl9AE%7CCgsI3ZubmQYQ4P3yDg%7C?hl=en","Udah lama banget & baru sempag kesini lagi, Tempatnya bersih apalagi toiletnya, walaupun weekend masih terlihat longgar (agak sepi)
Tapi kenapa tiketnya harus dibundling dengan musium tubuh siih? :(
Tutupnya jam 16.00, sementara baru keluar jam 15.30, jadi di musium tubuh cuma ada sisa waktu 15 menit kejar""an mengelilingi bangunan karna mau ditutup
Pengen coba semua wahana, tapi ada beberapa wahana yg harus dengan banyak orang misalnya 360° (minimal 6 orang).. Barangkali kalau kesini bawa rombongan yg banyak hehehe"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Edo Warta","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlMmNMU2JBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICe2cLSbA%7CCgsI4PGamQYQwOKiRA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Feri Fadeli","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlbWMzRzRBRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICemc3G4AE%7CCgwIvpOamQYQ-JueqwM%7C?hl=en","Jos gandos"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","V Zhou","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNlaWZmSGh3RRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgICeiffHhwE%7CCgwI_5eWmQYQwP-hzAE%7C?hl=en","Tidak menyesal jauh jauh datang ke sini."
